Date,Close,High,Low,Open,Volume,Target,Negative,Neutral,Positive
2024-06-03,114.45,116.36,113.76,116.3,19589338.0,0,0.0456751743811395,0.7124868170951961,0.2418379960740518
2024-06-04,112.67,113.09,110.92,113.0,19412238.0,1,0.1597213435666664,0.7828836228588587,0.0573950325986593
2024-06-05,113.12,113.19,111.48,112.89,14863516.0,1,0.0683906082824989,0.7506361162287096,0.1809732576051222
2024-06-06,113.97,114.04,112.11,112.75,13154094.0,0,0.0728567969717693,0.8046272643005448,0.1225159489000343
2024-06-07,112.75,114.895,112.6735,113.79,13289196.0,1,0.1821152554369071,0.7408390507406997,0.0770456834123672
2024-06-10,113.08,114.2199,112.7,113.06,15245227.0,0,0.1257150333844266,0.5814612699021684,0.2928237050456724
2024-06-11,112.17,112.6701,111.31,112.49,12462403.0,0,0.0595701258599754,0.7220530742907806,0.2183767822811379
2024-06-12,110.93,113.3,110.54,113.3,13606788.0,0,0.0722622239702333,0.8165324909592788,0.1112052838226158
2024-06-13,110.04,110.86,109.72,110.84,14466868.0,0,0.0626505498475952,0.707947338601419,0.2294021123266247
2024-06-14,109.11,110.207,108.59,110.02,13313430.0,0,0.0250479953627688,0.6676953692919293,0.307256631701686
2024-06-17,108.36,109.46,108.18,109.17,21152036.0,1,0.0442030326336257,0.876110850126637,0.0796861022776808
2024-06-18,109.38,110.72,108.8,109.03,17762915.0,1,0.1484376332961802,0.6630408307710396,0.188521517296067
2024-06-20,111.74,112.62,109.59,109.91,17433192.0,0,0.1039940496967216,0.7887996122621341,0.1072063267098807
2024-06-21,110.76,112.695,110.76,111.9,52220574.0,1,0.1971105758001165,0.7659693926988893,0.0369200450658922
2024-06-24,114.05,114.525,111.64,111.64,16266688.0,1,0.0039793486038825,0.7800577669870058,0.2159628905671237
2024-06-25,114.37,114.55,113.455,114.11,16213682.0,1,0.1868078729718222,0.5619351615721935,0.2512569594360707
2024-06-26,114.41,114.815,113.14,114.39,15771751.0,1,0.0608545041724836,0.605608872495236,0.333536628876368
2024-06-27,114.9,114.99,114.11,114.99,16812731.0,1,0.1120085550190367,0.7306962460679841,0.1572951946964166
2024-06-28,115.12,116.54,114.675,115.86,24565910.0,0,0.1669366853132063,0.611402352214314,0.221660948867059
2024-07-01,114.96,116.74,114.53,115.71,11972881.0,0,0.008991100490931,0.8275764654390514,0.1634324206888777
2024-07-02,114.18,115.94,113.49,115.9,13326703.0,1,0.1111103427392548,0.870549495787903,0.0183401564556788
2024-07-03,114.76,115.66,114.27,114.27,7732928.0,0,0.0102310185238062,0.8894048854708672,0.1003640759663539
2024-07-05,113.37,114.63,112.685,114.61,12630986.0,0,0.0139078131438046,0.8304541114395891,0.1556380918833123
2024-07-08,112.18,113.55,111.42,112.39,13350549.0,0,0.4176446477289012,0.3837945157662626,0.1985608221834791
2024-07-09,110.94,112.54,110.62,111.11,11729085.0,1,0.5081606541954116,0.476334066235006,0.0155052722039954
2024-07-10,111.92,111.96,110.42,110.92,10004094.0,1,0.3002440061789428,0.5927775300418338,0.1069784605473008
2024-07-11,113.25,113.315,110.93,111.43,13084875.0,1,0.0749770682406191,0.8128924267162145,0.1121305041115666
2024-07-12,113.27,114.15,112.63,113.99,11684946.0,1,0.1515583751747315,0.7487791878869757,0.0996624441087987
2024-07-15,115.21,116.16,113.575,114.27,13032503.0,1,0.1284750269712997,0.8500483735017497,0.0214765878927209
2024-07-16,116.04,116.35,113.71,114.35,13614050.0,1,0.0003729434551564,0.8355121257384384,0.1641149447243605
